id,subject_type,subject_id,predicate,value,source_id,evidence_status,extracted_by,extractor_run_id,reviewed_by,reviewed_at,valid_from,valid_to,notes
asrt_bulk_12df1ce1c1998eef,organisation,org_7e4e5bedaec641be,headquarters_country,US,src_a1861482fff6a50d,independently_evidenced,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Connecting Displaced Communities' and 'Powering Business', especially the introduction of SparkMeter prepaid meters and transfer of remaining connections to BECO."
asrt_bulk_132dc7c1bab9baf7,product,prod_7dc0a9bb41944d44,organisation_id,org_36577bb3608ee5a3,src_0a4fa31247a1d3c3,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: Technology page section on the Driver App describes checking battery level and finding a swap station.
asrt_bulk_136a5238f98e88e2,organisation,org_406033f114a69ab6,website,https://pylonump.com/,src_c70678946460cecc,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Products section, 'Utility Management Platform'; Contacts section gives the Giza, Egypt address."
asrt_bulk_13a80ba448420f76,organisation,org_df0fd10412aadaab,origin_classification,africa_built,src_0df75f7550839b7c,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Fleet Management feature explicitly names the Kofa Fleet Platform and describes rider access, purchases and running-cost management."
asrt_bulk_13af06f287c7411c,deployment,dep_c4d486068f0ae346,country_iso2,ZA,src_8ad2a6fd5ad32af1,independently_evidenced,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening two paragraphs identify Growthpoint's South African e-co2 initiative, Fuel Switch partnership and blockchain REC exchange rollout."
asrt_bulk_13b196fc217c807e,deployment,dep_8ba702b9e523b312,country_iso2,ML,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_13eca2a329aa4ba3,product,prod_8cc55e7483a66134,description,"A digital-utility app for smart-meter data, energy-use insights, embedded billing and payments, and purchasing wheeled renewable electricity.",src_daca46ab58257600,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Sections 'Our solutions' and 'ELDO's Energy App'.
asrt_bulk_13f6b925f11ad3a9,product,prod_7ca64cacd469d465,access_model,commercial,src_c563b254a72836d5,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'What is SOLINK Core?' and 'How SOLINK Core Works', steps 01 through 04."
asrt_bulk_148695d172affc94,product,prod_50515a6186c6f41d,primary_category_id,cat_generation_storage_operations,src_8663e6ac3734b42a,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'EMS Software | Monitoring & Control', 'Key functionalities' and FAQs; Solar MD contact page identifies Cape Town as the Africa head office."
asrt_bulk_1488e723a8fd5b61,organisation,org_39703db4e82ec396,website,https://www.rubicon.tech/,src_966853451e9815ad,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,Human reviewed. Source locator: Locate & Control Your Charge Sessions and Seamless Payments sections; introduction states the app is for drivers in South Africa.
asrt_bulk_14f1a7c68976fc33,product,prod_faed4459e7d6ab27,sector_id,sector_power_utilities,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_1531ce487869747c,product,prod_84787f6a75dff4dd,description,"A vendor-agnostic operating platform for technical monitoring, alerts, maintenance workflows, commercial tracking and reporting across distributed solar portfolios.",src_d151cbedc6c4759e,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Daystar Power case block: Nigeria, Ghana, Togo and Senegal; 200+ sites; customer quotation describing AMMP as an operations tool."
asrt_bulk_1543ae2bb68b85af,product,prod_7b787a3f1eec1e39,primary_category_id,cat_emobility_battery_networks,src_2036ee97788b09bc,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,Human reviewed. Source locator: FAQ questions 3 and 9 list Kenya among operating countries and instruct riders to locate swap stations with the Spiro app.
asrt_bulk_157945224e8c29c5,organisation,org_b4e978f005016067,website,https://climatecompatiblegrowth.com/,src_b0d8da97968bb795,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Article summary and South African case-study paragraph describe the interface, functions and EMP-A 2021 application."
asrt_bulk_159b3f137b5dad44,product,prod_dfff8365390e2421,organisation_id,org_df0fd10412aadaab,src_0df75f7550839b7c,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Fleet Management feature explicitly names the Kofa Fleet Platform and describes rider access, purchases and running-cost management."
asrt_bulk_15a8a517c8aadb7c,product,prod_50515a6186c6f41d,sector_id,sector_generation_storage,src_8663e6ac3734b42a,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'EMS Software | Monitoring & Control', 'Key functionalities' and FAQs; Solar MD contact page identifies Cape Town as the Africa head office."
asrt_bulk_15b1364db7498d31,product,prod_7dc0a9bb41944d44,primary_category_id,cat_emobility_battery_networks,src_0a4fa31247a1d3c3,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: Technology page section on the Driver App describes checking battery level and finding a swap station.
asrt_bulk_15b84b7ed3dd393f,product,prod_5a6f083895aef158,description,"A mobile app for purchasing prepaid electricity, tracking usage and transaction history, and managing multiple meters.",src_5d32c0903dfe6e9c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Download the Citiq app' and 'Manage your utilities on the go', plus the statement that the technology is locally built in South Africa."
asrt_bulk_15d67ef4ce536cdb,product,prod_31c98189497128c4,sector_id,sector_emobility_batteries,src_0b2d11046a03402c,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: How It Works and Key Features sections name the web app, station location, IoT health monitoring and dynamic routing; contact section identifies Nairobi."
asrt_bulk_15dcc007c1c55e64,product,prod_4c1eb1c96a6e5afa,organisation_id,org_a8add2f3b4fe90af,src_006b50f09716afd0,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening description identifies the software as an open-source, open-data model generator for any geographic subset of the globe."
asrt_bulk_160b1b4a22f249af,organisation,org_60c02033635240b1,origin_classification,public_or_open_infrastructure,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Model Integration / IMPACCT Framework paragraph identifies MAED for energy-demand assessments.
asrt_bulk_1658bf77fa449b81,product,prod_3b9526941c4a04c6,lifecycle_status,active,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_1693e546d3921d48,organisation,org_6813554323495fa0,country_of_origin,ZA,src_705592f873593725,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening paragraph and complete energy trading platform feature list; contact block gives the Cape Town address.
asrt_bulk_16d2ddd42629e5fe,organisation,org_6813554323495fa0,headquarters_country,ZA,src_25c2a0a72ca484b2,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Smart Metering & Energy Trading Solutions' and 'Smart Metering', especially the internally built meter-management ecosystem paragraph."
asrt_bulk_16ed185522ead540,organisation,org_2e848005aab6ebe8,name,World Resources Institute and Climate Compatible Growth,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: EAE description and IMPACCT Framework paragraph identify the tool for priority-area and energy-access planning.
asrt_bulk_1714701d0634f6cd,organisation,org_063aba978073ba5d,headquarters_country,ZA,src_5d32c0903dfe6e9c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Download the Citiq app' and 'Manage your utilities on the go', plus the statement that the technology is locally built in South Africa."
asrt_bulk_175011ef7e1debb4,product,prod_6511e9ace503cbaa,sector_id,sector_markets_finance_carbon,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph identifies FinCoRE as the source of projected capital costs.
asrt_bulk_1763a0276d5a39dd,product,prod_7ca64cacd469d465,name,SOLINK Core,src_c563b254a72836d5,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'What is SOLINK Core?' and 'How SOLINK Core Works', steps 01 through 04."
asrt_bulk_176d5f41404216ab,product,prod_99b7bcd9a368219b,sector_id,sector_power_utilities,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names NISMOD for national infrastructure planning.
asrt_bulk_177f259efe3020ef,product,prod_31c98189497128c4,name,Mazi Mobility Web App,src_0b2d11046a03402c,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: How It Works and Key Features sections name the web app, station location, IoT health monitoring and dynamic routing; contact section identifies Nairobi."
asrt_bulk_17b8ed08fade81aa,product,prod_01e0b6c0d126d66c,lifecycle_status,active,src_c2df3e2d24c3763b,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: Market overview states its South African and wider African purpose and access to a platform for buying and selling carbon credits and renewable-energy certificates.
asrt_bulk_17f4a869a9d2db6a,organisation,org_686ef9b185a5a75d,headquarters_country,MA,src_0aeaf7bbb4111bf3,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Application feature bullet states it locates, organises and pays for charging; page reports more than 100 charging points in Morocco."
asrt_bulk_17f8c43a8b59e723,product,prod_ad4f1a22ff85d12b,primary_category_id,cat_trading_wheeling_settlement,src_705592f873593725,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening paragraph and complete energy trading platform feature list; contact block gives the Cape Town address.
asrt_bulk_1855a57b650a353b,organisation,org_9df3ccd43710a1e4,headquarters_country,GB,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_18a757da0bb8da75,product,prod_f3d9dc4a77ea4cab,website,https://www.aveva.com/en/products/aveva-pi-system/,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_18ddb0c4870a288c,deployment,dep_91df12effd6080a3,customer_name,Daystar Power,src_d151cbedc6c4759e,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Daystar Power case block: Nigeria, Ghana, Togo and Senegal; 200+ sites; customer quotation describing AMMP as an operations tool."
asrt_bulk_18e63a2134742a6e,organisation,org_abe67edf168ef702,website,https://www.onsset.org/,src_49525542a4a0aa7a,provider_claim_only,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Governments and Industry and Think Tanks sections list applications in Nigeria, Ethiopia, Kenya, Tanzania, Madagascar, Benin and other African contexts."
asrt_bulk_18e9ced835448e14,product,prod_21c1794343050d9f,access_model,commercial,src_e0428ec7ccfcfd99,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening 'Empower your customers' section and 'Better informed' notification list.
asrt_bulk_18ec429f8685b401,product,prod_a3b8555b0b37b5d2,description,Fleet and battery-network management software using predictive analytics to optimise battery lifespan.,src_06e5f378dc49db18,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Our Technology section names AmperOps and describes fleet-management, telemetry and predictive battery-lifespan optimisation."
asrt_bulk_192005f1721b042d,product,prod_c65e8228650434e7,name,FINPLAN,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph names FINPLAN for evaluating financial viability of utility-scale projects.
asrt_bulk_1929809d37670a7f,organisation,org_e7a91741bca86f28,website,https://steama.co/,src_e0428ec7ccfcfd99,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening 'Empower your customers' section and 'Better informed' notification list.
asrt_bulk_1955652a1c7cfd7a,product,prod_faed4459e7d6ab27,primary_category_id,cat_planning_geospatial,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_196ba41bf3827d25,product,prod_a65525f1816d4864,name,Congo Epela Platform,src_80750634d4eb4e8f,public_source,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,Human reviewed. Source locator: Congo Epela Platform subsection identifies Resource Matters and the DRC least-cost electrification application.
asrt_bulk_1984e35cb0d5b1cb,organisation,org_930efc4050b16d68,origin_classification,public_or_open_infrastructure,src_7c0c0c942fa173cd,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Main project paragraph describes continent-wide African country and transmission-link coverage and states that the model is open source.
asrt_bulk_19892c438eaf1a0f,product,prod_7ec0014d7e86dba9,website,https://digital-energy.eu/en/projects/fuel-switch,src_8ad2a6fd5ad32af1,independently_evidenced,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening two paragraphs identify Growthpoint's South African e-co2 initiative, Fuel Switch partnership and blockchain REC exchange rollout."
asrt_bulk_1a073f95037364eb,organisation,org_99b1e294a6715f25,origin_classification,africa_built,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetFin product entry.
asrt_bulk_1a2bb8ea40a8bb1a,organisation,org_406033f114a69ab6,headquarters_country,EG,src_c70678946460cecc,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Products section, 'Energy Management System'; Contacts section gives the Giza, Egypt address."
asrt_bulk_1a64f01f8f4948f8,organisation,org_6fa8233b4c6f7e60,website,https://www.myvoltage.co.za/,src_e1397f8d9f1aec2c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, Key product features and Value-added service offering."
asrt_bulk_1a6e74fd017fde4b,deployment,dep_3bf37cad1e299f2e,country_iso2,BJ,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_1a78f5d31f7d86ed,deployment,dep_8ba702b9e523b312,customer_disclosure,named,src_2f4a7e763bb7e671,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Country profile opening paragraphs: operations launched as Bboxx in 2023 and use Bboxx Pulse in Mali.
asrt_bulk_1aa90b40bf4d8e53,product,prod_39480c97b0739c3c,lifecycle_status,active,src_c70678946460cecc,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Products section, 'Utility Management Platform'; Contacts section gives the Giza, Egypt address."
asrt_bulk_1ae16ce12241ac7a,product,prod_daa50f9ebedcc7b0,name,Energy Access Explorer,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: EAE description and IMPACCT Framework paragraph identify the tool for priority-area and energy-access planning.
asrt_bulk_1b03bcb5faadfc76,product,prod_faed4459e7d6ab27,name,ArcGIS Survey123,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_1b40e30138902a32,organisation,org_60c02033635240b1,name,International Atomic Energy Agency and Climate Compatible Growth,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph names FINPLAN for evaluating financial viability of utility-scale projects.
asrt_bulk_1b8789667e9635ed,product,prod_835fa410d7e3dba0,sector_id,sector_emobility_batteries,src_4acfd42725b98b4e,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About this app section describes live charging discovery, availability, remote start/stop and payments; developer address is in Rabat, Morocco."
asrt_bulk_1c9e1ff49bbc7251,product,prod_27402d8bb06c6333,lifecycle_status,active,src_4319a4161634cca0,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: Section 'How Does Aspire Use SHYFT Technology?' and the 'Impact Hub & Google Launch Pad' fully deployed project block.
asrt_bulk_1cbda6e09df9988d,organisation,org_530820839614a2eb,name,Esri,src_7de3c1f07aa1a7fc,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section stating that IoT, smart-meter and RTU data is aggregated with ArcGIS GeoEvent Server to update feature layers."
asrt_bulk_1cd87f53bd264caf,product,prod_daa50f9ebedcc7b0,sector_id,sector_distributed_energy_access,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: EAE description and IMPACCT Framework paragraph identify the tool for priority-area and energy-access planning.
asrt_bulk_1ce31c72a9561de1,product,prod_5c44515448aa55ab,organisation_id,org_e7a91741bca86f28,src_3fed97da9ebf5a38,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: SteamaCo Product Suite, 'ThunderBolt' field-force app product block."
asrt_bulk_1d0faa2d58512a08,deployment,dep_44d402bf3aac6e76,lifecycle_status,pilot,src_d4d68c56788ce4d7,customer_confirmed,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project at a Glance, Solution and How It Works sections name eThekwini, Plentify HEMS, virtual-power-plant functions and the early-pilot status."
asrt_bulk_1d27d04f0519d66f,product,prod_786ef0a3b218061b,website,https://digital-energy.eu/en/projects/stima-care,src_75449c38606a534e,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description and Key milestones sections identify the Kenya-based SaaS platform, functions and pilot integrations."
asrt_bulk_1d2c44b01333501a,organisation,org_b4e978f005016067,website,https://climatecompatiblegrowth.com/,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph identifies FinTrack as the source of financing terms.
asrt_bulk_1d8581998ed015bb,product,prod_acf9505b6591bcdc,description,Open-source geospatial optimisation software for least-cost electrification planning.,src_49525542a4a0aa7a,provider_claim_only,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Governments and Industry and Think Tanks sections list applications in Nigeria, Ethiopia, Kenya, Tanzania, Madagascar, Benin and other African contexts."
asrt_bulk_1dc1c6c150130219,product,prod_ad4f1a22ff85d12b,organisation_id,org_6813554323495fa0,src_705592f873593725,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening paragraph and complete energy trading platform feature list; contact block gives the Cape Town address.
asrt_bulk_1df69eb6654d30ad,product,prod_870e878724216eb1,lifecycle_status,active,src_85884b03ae89ab9b,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project at a Glance, Solution, How It Works and Results So Far sections name the platform and describe real-world operator use across sub-Saharan Africa."
asrt_bulk_1e107d31348e38f1,product,prod_642f0da0b4e417a3,sector_id,sector_emobility_batteries,src_de00f697c22cfe83,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Featured Product and All-in-one EV Charging Software Management sections name Pika EV Drive and list station, session and smart-energy controls; page gives Cairo headquarters."
asrt_bulk_1e7895b9892e3856,product,prod_50515a6186c6f41d,access_model,commercial,src_8663e6ac3734b42a,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'EMS Software | Monitoring & Control', 'Key functionalities' and FAQs; Solar MD contact page identifies Cape Town as the Africa head office."
asrt_bulk_1e798f5860a94be7,product,prod_bb8d9737e621ddbf,lifecycle_status,pilot,src_05e838c776926403,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project heading and summary identify SolarFlow, Burkina Faso and its monitoring, automation and optimisation functions."
asrt_bulk_1e9742907d0655ed,organisation,org_73b14ede2c4a2ead,origin_classification,public_or_open_infrastructure,src_e5c412f183848e7c,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: README opening and Features sections describe optimisation, dispatch, power-flow and planning functions; linked African models establish regional use."
asrt_bulk_1ea746be650fdbd2,organisation,org_36577bb3608ee5a3,website,https://www.ampersand.energy/,src_06e5f378dc49db18,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Our Technology section names AmperOps and describes fleet-management, telemetry and predictive battery-lifespan optimisation."
asrt_bulk_1eae4e9e7531f060,organisation,org_96eebaf75520bce8,website,https://solink.co.za/about-us/,src_c563b254a72836d5,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'What is SOLINK Core?' and 'How SOLINK Core Works', steps 01 through 04."
asrt_bulk_1ed6176d05369c20,product,prod_a4f1a4a52c37c33c,primary_category_id,cat_paygo_minigrid_operations,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_1f1e3bb90c1146a5,product,prod_dafd91d42f6636f9,description,"A cloud utility platform that ingests smart-meter data and automates tariff application, billing, wheeling calculations and dashboards.",src_728b5d57ef518817,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening product description and 'Key Capabilities' list; call-to-action names George Municipality as a user.
asrt_bulk_1f3119ccf1ff021e,product,prod_b91aa7029d7054cd,name,Smart-View SaaS Utilities Management Solution,src_2a5c99c65a3533f8,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About Company; Who is Smart-View Technology; Analytics, Machine Learning & Reporting; Our Location."
asrt_bulk_1f336f119a4d2744,product,prod_88eab8436b1e03d8,name,PyPSA,src_e5c412f183848e7c,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: README opening and Features sections describe optimisation, dispatch, power-flow and planning functions; linked African models establish regional use."
asrt_bulk_1f62cf221396df7a,product,prod_01e0b6c0d126d66c,primary_category_id,cat_carbon_mrv_reporting,src_c2df3e2d24c3763b,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: Market overview states its South African and wider African purpose and access to a platform for buying and selling carbon credits and renewable-energy certificates.
asrt_bulk_1fb4a0e474529fd0,organisation,org_406033f114a69ab6,country_of_origin,EG,src_c70678946460cecc,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Products section, 'Energy Management System'; Contacts section gives the Giza, Egypt address."
asrt_bulk_1fb7039369d983fe,organisation,org_c196bc963028ee6e,website,https://climatecompatiblegrowth.com/,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Model Integration / IMPACCT Framework paragraph names FlexTool for evaluating power-system flexibility from OSeMOSYS results.
asrt_bulk_1ff19cf3e1d673c9,deployment,dep_91df12effd6080a3,product_id,prod_84787f6a75dff4dd,src_d151cbedc6c4759e,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Daystar Power case block: Nigeria, Ghana, Togo and Senegal; 200+ sites; customer quotation describing AMMP as an operations tool."
asrt_bulk_2020a2d1f2eba782,product,prod_835fa410d7e3dba0,description,"Moroccan EV-charging application for locating chargers, checking availability, controlling sessions and paying.",src_4acfd42725b98b4e,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: About this app section describes live charging discovery, availability, remote start/stop and payments; developer address is in Rabat, Morocco."
asrt_bulk_211bd006b862e088,organisation,org_b5a699ab229742b6,website,https://www.enerweb.co.za/,src_d129bd0549b7a8a2,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product overview, Data-driven Process and Features sections."
asrt_bulk_211e611591f56606,product,prod_5cabfd347277fd43,website,https://www.iea.org/data-and-statistics/data-product/building-level-electricity-access-and-demand-model,src_6fa288b6cac304e9,provider_claim_only,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description names the IEA-MIT collaboration, open-source status and sub-Saharan Africa coverage."
asrt_bulk_212a71c1afcc0024,organisation,org_a08b81b7f5f0b23a,headquarters_country,ZA,src_8663e6ac3734b42a,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'EMS Software | Monitoring & Control', 'Key functionalities' and FAQs; Solar MD contact page identifies Cape Town as the Africa head office."
asrt_bulk_21825af54f4e7d29,product,prod_27402d8bb06c6333,organisation_id,org_a4f72ab71d53535a,src_4319a4161634cca0,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: Section 'How Does Aspire Use SHYFT Technology?' and the 'Impact Hub & Google Launch Pad' fully deployed project block.
asrt_bulk_21c1d2bca32dfeab,organisation,org_907aa74533dc527b,website,https://www.gevernova.com/,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
