id,subject_type,subject_id,predicate,value,source_id,evidence_status,extracted_by,extractor_run_id,reviewed_by,reviewed_at,valid_from,valid_to,notes
asrt_efdfe99fac2d5dfc,deployment,dep_001,customer_name,Abuja Electricity Distribution Company (AEDC),src_3cbec379ee14aa70,independently_evidenced,ai_assisted_research,batch_001_source_review_2026_07_30,,,,,"AI-assisted source review candidate; human editorial approval required. Legacy ID: DEP-001. Source locator and limits: Proparco’s Abuja report names CAIMS, BPS and AEDC and describes the live field-mapping/digital-twin implementation. Includes comment from AEDC’s Director of Regulation and Efficiency."
asrt_effeed44d72ce61a,product,prod_004,access_model,commercial_service,src_91c1fac8b3e57eb7,public_source,ai_assisted_research,batch_001_source_review_2026_07_30,,,,,AI-assisted source review candidate; human editorial approval required. Legacy ID: PROD-004. Source locator and limits: Commercial-service classification remains an editorial interpretation of a utility-facing implementation; pricing is not published.
asrt_f0623dbb92df930b,deployment,dep_004,customer_disclosure,undisclosed,src_91c1fac8b3e57eb7,independently_evidenced,ai_assisted_research,batch_001_source_review_2026_07_30,,,,,AI-assisted source review candidate; human editorial approval required. Legacy ID: DEP-004. Source locator and limits: Digital Energy states that PAM-AI is implemented by four unnamed mini-grid developers in Nigeria. The record remains country-level and the customers remain undisclosed.
asrt_f1cfb5ef55395736,product,prod_002,organisation_id,org_001,src_3cbec379ee14aa70,independently_evidenced,ai_assisted_research,batch_001_source_review_2026_07_30,,,,,"AI-assisted source review candidate; human editorial approval required. Legacy ID: PROD-002. Source locator and limits: Proparco names Adora as a BPS product and describes billing, outage management and predictive-maintenance functions in the Abuja deployment."
asrt_f2b8c24777b2382d,product,prod_004,description,"Real-time monitoring, smart tariffs, remote device control, payment integration and demand response",src_91c1fac8b3e57eb7,independently_evidenced,ai_assisted_research,batch_001_source_review_2026_07_30,,,,,"AI-assisted source review candidate; human editorial approval required. Legacy ID: PROD-004. Source locator and limits: Official programme profile names PAM-AI, documents functions and labels the project a scale-up with active deployments."
asrt_f40d53ee1910124d,product,prod_002,lifecycle_status,active,src_3cbec379ee14aa70,independently_evidenced,ai_assisted_research,batch_001_source_review_2026_07_30,,,,,"AI-assisted source review candidate; human editorial approval required. Legacy ID: PROD-002. Source locator and limits: Proparco names Adora as a BPS product and describes billing, outage management and predictive-maintenance functions in the Abuja deployment."
asrt_f4f5659480dc0dd5,deployment,dep_003,customer_disclosure,named,src_91c1fac8b3e57eb7,independently_evidenced,ai_assisted_research,batch_001_source_review_2026_07_30,,,,,"AI-assisted source review candidate; human editorial approval required. Legacy ID: DEP-003. Source locator and limits: Digital Energy states that PAM-AI created demand-side-response programmes for KEDCO in Nigeria and labels the 2025 project a scale-up with active deployments. This is programme evidence, not customer confirmation."
asrt_f88d97e5d33e8545,product,prod_001,primary_category_id,cat_distribution_utility_operations,src_3cbec379ee14aa70,independently_evidenced,ai_assisted_research,batch_001_source_review_2026_07_30,,,,,AI-assisted source review candidate; human editorial approval required. Legacy ID: PROD-001. Source locator and limits: Proparco names CAIMS as BPS’s field-mapping and digital-twin building block and documents its current use in Abuja.
asrt_faac90d14181c8a5,product,prod_001,organisation_id,org_001,src_3cbec379ee14aa70,independently_evidenced,ai_assisted_research,batch_001_source_review_2026_07_30,,,,,AI-assisted source review candidate; human editorial approval required. Legacy ID: PROD-001. Source locator and limits: Proparco names CAIMS as BPS’s field-mapping and digital-twin building block and documents its current use in Abuja.
asrt_fb51174ce4890ebd,deployment,dep_001,started_year,2023,src_72a68084f5f1f2f3,independently_evidenced,ai_assisted_research,batch_001_source_review_2026_07_30,,,,,AI-assisted source review candidate; human editorial approval required. Legacy ID: DEP-001. Source locator and limits: AFD states that programme support for the AEDC–BPS partnership began in 2023.
asrt_fbd934f9a67f1d7e,deployment,dep_002,customer_disclosure,named,src_3cbec379ee14aa70,independently_evidenced,ai_assisted_research,batch_001_source_review_2026_07_30,,,,,"AI-assisted source review candidate; human editorial approval required. Legacy ID: DEP-002. Source locator and limits: Proparco’s Abuja report names Adora, BPS and AEDC and describes the deployed product range. Includes comment from AEDC’s Director of Regulation and Efficiency."
